Box,Treatment,Block,Leaf,Leaflet,Direction,Te,Tu
5,1Te19Tu48h,1,5,5,Down,0,2
5,1Te19Tu48h,1,5,1,Up,0,8
5,1Te19Tu48h,1,5,2,Up,1,27
5,1Te19Tu48h,1,5,3,Up,0,0
5,1Te19Tu48h,1,5,4,Up,1,28
5,1Te19Tu48h,1,5,5,Up,0,20
6,1Te19Tu48h,2,2,1,Down,0,21
6,1Te19Tu48h,2,2,2,Down,0,45
6,1Te19Tu48h,2,2,3,Down,0,14
6,1Te19Tu48h,2,2,1,Up,0,29
6,1Te19Tu48h,2,2,2,Up,3,125
6,1Te19Tu48h,2,2,3,Up,0,28
6,1Te19Tu48h,2,3,1,Down,0,0
6,1Te19Tu48h,2,3,2,Down,0,0
6,1Te19Tu48h,2,3,3,Down,0,0
6,1Te19Tu48h,2,3,4,Down,0,0
6,1Te19Tu48h,2,3,5,Down,0,0
6,1Te19Tu48h,2,3,1,Up,0,0
6,1Te19Tu48h,2,3,2,Up,0,0
6,1Te19Tu48h,2,3,3,Up,0,0
6,1Te19Tu48h,2,3,4,Up,0,2
6,1Te19Tu48h,2,3,5,Up,0,0
6,1Te19Tu48h,2,4,1,Down,0,5
6,1Te19Tu48h,2,4,2,Down,3,12
6,1Te19Tu48h,2,4,3,Down,3,22
6,1Te19Tu48h,2,4,4,Down,0,1
6,1Te19Tu48h,2,4,5,Down,0,11
6,1Te19Tu48h,2,4,1,Up,1,35
6,1Te19Tu48h,2,4,2,Up,4,64
6,1Te19Tu48h,2,4,3,Up,2,45
6,1Te19Tu48h,2,4,4,Up,0,8
6,1Te19Tu48h,2,4,5,Up,2,53
6,1Te19Tu48h,2,5,1,Down,0,5
6,1Te19Tu48h,2,5,2,Down,0,0
6,1Te19Tu48h,2,5,3,Down,0,0
6,1Te19Tu48h,2,5,4,Down,0,0
6,1Te19Tu48h,2,5,5,Down,0,1
6,1Te19Tu48h,2,5,1,Up,1,18
6,1Te19Tu48h,2,5,2,Up,0,0
6,1Te19Tu48h,2,5,3,Up,0,2
6,1Te19Tu48h,2,5,4,Up,0,0
6,1Te19Tu48h,2,5,5,Up,1,15
7,1Te19Tu48h,2,2,1,Down,0,0
7,1Te19Tu48h,2,2,2,Down,0,1
7,1Te19Tu48h,2,2,3,Down,0,0
7,1Te19Tu48h,2,2,1,Up,0,4
7,1Te19Tu48h,2,2,2,Up,0,4
7,1Te19Tu48h,2,2,3,Up,1,3
7,1Te19Tu48h,2,3,1,Down,0,6
7,1Te19Tu48h,2,3,2,Down,1,5
7,1Te19Tu48h,2,3,3,Down,0,9
7,1Te19Tu48h,2,3,4,Down,0,11
7,1Te19Tu48h,2,3,5,Down,1,11
7,1Te19Tu48h,2,3,1,Up,0,28
7,1Te19Tu48h,2,3,2,Up,0,13
7,1Te19Tu48h,2,3,3,Up,0,27
7,1Te19Tu48h,2,3,4,Up,0,28
7,1Te19Tu48h,2,3,5,Up,2,33
7,1Te19Tu48h,2,4,1,Down,0,5
7,1Te19Tu48h,2,4,2,Down,1,2
7,1Te19Tu48h,2,4,3,Down,0,2
7,1Te19Tu48h,2,4,4,Down,0,3
7,1Te19Tu48h,2,4,5,Down,0,6
7,1Te19Tu48h,2,4,1,Up,2,40
7,1Te19Tu48h,2,4,2,Up,3,1
7,1Te19Tu48h,2,4,3,Up,0,0
7,1Te19Tu48h,2,4,4,Up,0,7
7,1Te19Tu48h,2,4,5,Up,1,18
7,1Te19Tu48h,2,5,1,Down,0,0
7,1Te19Tu48h,2,5,2,Down,0,0
7,1Te19Tu48h,2,5,3,Down,0,3
7,1Te19Tu48h,2,5,4,Down,0,1
7,1Te19Tu48h,2,5,5,Down,0,0
7,1Te19Tu48h,2,5,1,Up,0,1
7,1Te19Tu48h,2,5,2,Up,0,0
7,1Te19Tu48h,2,5,3,Up,0,0
7,1Te19Tu48h,2,5,4,Up,0,1
7,1Te19Tu48h,2,5,5,Up,0,1
8,1Te19Tu48h,2,2,1,Down,5,2
8,1Te19Tu48h,2,2,2,Down,1,5
8,1Te19Tu48h,2,2,3,Down,0,3
8,1Te19Tu48h,2,2,1,Up,0,5
8,1Te19Tu48h,2,2,2,Up,1,4
8,1Te19Tu48h,2,2,3,Up,0,2
8,1Te19Tu48h,2,3,1,Down,0,0
8,1Te19Tu48h,2,3,2,Down,0,2
8,1Te19Tu48h,2,3,3,Down,0,3
8,1Te19Tu48h,2,3,4,Down,0,4
8,1Te19Tu48h,2,3,5,Down,0,0
8,1Te19Tu48h,2,3,1,Up,0,0
8,1Te19Tu48h,2,3,2,Up,2,4
8,1Te19Tu48h,2,3,3,Up,3,7
8,1Te19Tu48h,2,3,4,Up,2,13
8,1Te19Tu48h,2,3,5,Up,0,6
8,1Te19Tu48h,2,4,1,Down,0,2
8,1Te19Tu48h,2,4,2,Down,0,1
8,1Te19Tu48h,2,4,3,Down,0,2
8,1Te19Tu48h,2,4,4,Down,1,4
8,1Te19Tu48h,2,4,5,Down,0,1
8,1Te19Tu48h,2,4,1,Up,0,18
8,1Te19Tu48h,2,4,2,Up,0,3
8,1Te19Tu48h,2,4,3,Up,2,28
8,1Te19Tu48h,2,4,4,Up,1,31
8,1Te19Tu48h,2,4,5,Up,0,11
8,1Te19Tu48h,2,5,1,Down,0,0
8,1Te19Tu48h,2,5,2,Down,0,1
8,1Te19Tu48h,2,5,3,Down,0,0
8,1Te19Tu48h,2,5,4,Down,1,1
8,1Te19Tu48h,2,5,5,Down,0,0
8,1Te19Tu48h,2,5,1,Up,0,0
8,1Te19Tu48h,2,5,2,Up,0,2
8,1Te19Tu48h,2,5,3,Up,0,0
8,1Te19Tu48h,2,5,4,Up,0,1
8,1Te19Tu48h,2,5,5,Up,1,2
9,1Te19Tu48h,2,2,1,Down,0,0
9,1Te19Tu48h,2,2,2,Down,1,5
9,1Te19Tu48h,2,2,3,Down,0,10
9,1Te19Tu48h,2,2,1,Up,0,0
9,1Te19Tu48h,2,2,2,Up,0,24
9,1Te19Tu48h,2,2,3,Up,0,16
9,1Te19Tu48h,2,3,1,Down,0,8
9,1Te19Tu48h,2,3,2,Down,2,13
9,1Te19Tu48h,2,3,3,Down,0,9
9,1Te19Tu48h,2,3,4,Down,1,6
9,1Te19Tu48h,2,3,5,Down,1,13
9,1Te19Tu48h,2,3,1,Up,0,35
9,1Te19Tu48h,2,3,2,Up,1,31
9,1Te19Tu48h,2,3,3,Up,0,16
9,1Te19Tu48h,2,3,4,Up,1,14
9,1Te19Tu48h,2,3,5,Up,1,34
9,1Te19Tu48h,2,4,1,Down,0,1
9,1Te19Tu48h,2,4,2,Down,0,0
9,1Te19Tu48h,2,4,3,Down,4,7
9,1Te19Tu48h,2,4,4,Down,0,1
9,1Te19Tu48h,2,4,5,Down,1,8
9,1Te19Tu48h,2,4,1,Up,0,19
9,1Te19Tu48h,2,4,2,Up,0,0
9,1Te19Tu48h,2,4,3,Up,2,18
9,1Te19Tu48h,2,4,4,Up,1,2
9,1Te19Tu48h,2,4,5,Up,1,27
9,1Te19Tu48h,2,5,1,Down,0,2
9,1Te19Tu48h,2,5,2,Down,0,2
9,1Te19Tu48h,2,5,3,Down,0,4
9,1Te19Tu48h,2,5,4,Down,1,2
9,1Te19Tu48h,2,5,5,Down,0,0
9,1Te19Tu48h,2,5,1,Up,0,24
9,1Te19Tu48h,2,5,2,Up,0,5
9,1Te19Tu48h,2,5,3,Up,1,22
9,1Te19Tu48h,2,5,4,Up,2,5
9,1Te19Tu48h,2,5,5,Up,0,9
10,1Te19Tu48h,2,2,1,Down,2,5
10,1Te19Tu48h,2,2,2,Down,0,9
10,1Te19Tu48h,2,2,3,Down,2,4
10,1Te19Tu48h,2,2,1,Up,0,7
10,1Te19Tu48h,2,2,2,Up,1,14
10,1Te19Tu48h,2,2,3,Up,5,7
10,1Te19Tu48h,2,3,1,Down,0,1
10,1Te19Tu48h,2,3,2,Down,1,7
10,1Te19Tu48h,2,3,3,Down,0,8
10,1Te19Tu48h,2,3,4,Down,0,4
10,1Te19Tu48h,2,3,5,Down,1,1
10,1Te19Tu48h,2,3,1,Up,4,4
10,1Te19Tu48h,2,3,2,Up,0,16
10,1Te19Tu48h,2,3,3,Up,0,13
10,1Te19Tu48h,2,3,4,Up,1,16
10,1Te19Tu48h,2,3,5,Up,3,1
10,1Te19Tu48h,2,4,1,Down,0,8
10,1Te19Tu48h,2,4,2,Down,0,5
10,1Te19Tu48h,2,4,3,Down,0,7
10,1Te19Tu48h,2,4,4,Down,0,3
10,1Te19Tu48h,2,4,5,Down,0,6
10,1Te19Tu48h,2,4,1,Up,0,31
10,1Te19Tu48h,2,4,2,Up,0,21
10,1Te19Tu48h,2,4,3,Up,0,24
10,1Te19Tu48h,2,4,4,Up,1,20
10,1Te19Tu48h,2,4,5,Up,0,29
10,1Te19Tu48h,2,5,1,Down,0,3
10,1Te19Tu48h,2,5,2,Down,0,0
10,1Te19Tu48h,2,5,3,Down,0,0
10,1Te19Tu48h,2,5,4,Down,1,0
10,1Te19Tu48h,2,5,5,Down,0,1
10,1Te19Tu48h,2,5,1,Up,2,15
10,1Te19Tu48h,2,5,2,Up,0,0
10,1Te19Tu48h,2,5,3,Up,0,0
10,1Te19Tu48h,2,5,4,Up,0,0
10,1Te19Tu48h,2,5,5,Up,0,6
1,20Te,1,2,1,Down,2,NA
1,20Te,1,2,2,Down,20,NA
1,20Te,1,2,3,Down,0,NA
1,20Te,1,2,1,Up,13,NA
1,20Te,1,2,2,Up,10,NA
1,20Te,1,2,3,Up,0,NA
1,20Te,1,3,1,Down,7,NA
1,20Te,1,3,2,Down,15,NA
1,20Te,1,3,3,Down,2,NA
1,20Te,1,3,4,Down,4,NA
1,20Te,1,3,5,Down,12,NA
1,20Te,1,3,1,Up,20,NA
1,20Te,1,3,2,Up,10,NA
1,20Te,1,3,3,Up,2,NA
1,20Te,1,3,4,Up,46,NA
1,20Te,1,3,5,Up,15,NA
1,20Te,1,4,1,Down,6,NA
1,20Te,1,4,2,Down,10,NA
1,20Te,1,4,3,Down,15,NA
1,20Te,1,4,4,Down,12,NA
1,20Te,1,4,5,Down,11,NA
1,20Te,1,4,1,Up,34,NA
1,20Te,1,4,2,Up,32,NA
1,20Te,1,4,3,Up,16,NA
1,20Te,1,4,4,Up,7,NA
1,20Te,1,4,5,Up,12,NA
1,20Te,1,5,1,Down,4,NA
1,20Te,1,5,2,Down,6,NA
1,20Te,1,5,3,Down,22,NA
1,20Te,1,5,4,Down,6,NA
1,20Te,1,5,5,Down,25,NA
1,20Te,1,5,1,Up,9,NA
1,20Te,1,5,2,Up,7,NA
1,20Te,1,5,3,Up,18,NA
1,20Te,1,5,4,Up,4,NA
1,20Te,1,5,5,Up,12,NA
2,20Te,1,2,1,Down,6,NA
2,20Te,1,2,2,Down,5,NA
2,20Te,1,2,3,Down,0,NA
2,20Te,1,2,1,Up,0,NA
2,20Te,1,2,2,Up,6,NA
2,20Te,1,2,3,Up,0,NA
2,20Te,1,3,1,Down,0,NA
2,20Te,1,3,2,Down,1,NA
2,20Te,1,3,3,Down,8,NA
2,20Te,1,3,4,Down,2,NA
2,20Te,1,3,5,Down,10,NA
2,20Te,1,3,1,Up,5,NA
2,20Te,1,3,2,Up,6,NA
2,20Te,1,3,3,Up,9,NA
2,20Te,1,3,4,Up,9,NA
2,20Te,1,3,5,Up,21,NA
2,20Te,1,4,1,Down,1,NA
2,20Te,1,4,2,Down,3,NA
2,20Te,1,4,3,Down,8,NA
2,20Te,1,4,4,Down,6,NA
2,20Te,1,4,5,Down,6,NA
2,20Te,1,4,1,Up,5,NA
2,20Te,1,4,2,Up,12,NA
2,20Te,1,4,3,Up,6,NA
2,20Te,1,4,4,Up,10,NA
2,20Te,1,4,5,Up,4,NA
2,20Te,1,5,1,Down,7,NA
2,20Te,1,5,2,Down,6,NA
2,20Te,1,5,3,Down,1,NA
2,20Te,1,5,4,Down,1,NA
2,20Te,1,5,5,Down,0,NA
2,20Te,1,5,1,Up,4,NA
2,20Te,1,5,2,Up,15,NA
2,20Te,1,5,3,Up,2,NA
2,20Te,1,5,4,Up,5,NA
2,20Te,1,5,5,Up,1,NA
3,20Te,1,2,1,Down,0,NA
3,20Te,1,2,2,Down,4,NA
3,20Te,1,2,3,Down,3,NA
3,20Te,1,2,1,Up,0,NA
3,20Te,1,2,2,Up,7,NA
3,20Te,1,2,3,Up,5,NA
3,20Te,1,3,1,Down,3,NA
3,20Te,1,3,2,Down,0,NA
3,20Te,1,3,3,Down,6,NA
3,20Te,1,3,4,Down,0,NA
3,20Te,1,3,5,Down,13,NA
3,20Te,1,3,1,Up,6,NA
3,20Te,1,3,2,Up,4,NA
3,20Te,1,3,3,Up,6,NA
3,20Te,1,3,4,Up,4,NA
3,20Te,1,3,5,Up,10,NA
3,20Te,1,4,1,Down,8,NA
3,20Te,1,4,2,Down,17,NA
3,20Te,1,4,3,Down,11,NA
3,20Te,1,4,4,Down,15,NA
3,20Te,1,4,5,Down,11,NA
3,20Te,1,4,1,Up,23,NA
3,20Te,1,4,2,Up,3,NA
3,20Te,1,4,3,Up,44,NA
3,20Te,1,4,4,Up,35,NA
3,20Te,1,4,5,Up,11,NA
3,20Te,1,5,1,Down,10,NA
3,20Te,1,5,2,Down,0,NA
3,20Te,1,5,3,Down,2,NA
3,20Te,1,5,4,Down,0,NA
3,20Te,1,5,5,Down,4,NA
3,20Te,1,5,1,Up,13,NA
3,20Te,1,5,2,Up,4,NA
3,20Te,1,5,3,Up,2,NA
3,20Te,1,5,4,Up,2,NA
3,20Te,1,5,5,Up,18,NA
4,20Te,1,2,1,Down,25,NA
4,20Te,1,2,2,Down,2,NA
4,20Te,1,2,3,Down,1,NA
4,20Te,1,2,1,Up,10,NA
4,20Te,1,2,2,Up,3,NA
4,20Te,1,2,3,Up,0,NA
4,20Te,1,3,1,Down,3,NA
4,20Te,1,3,2,Down,2,NA
4,20Te,1,3,3,Down,2,NA
4,20Te,1,3,4,Down,1,NA
4,20Te,1,3,5,Down,7,NA
4,20Te,1,3,1,Up,1,NA
4,20Te,1,3,2,Up,3,NA
4,20Te,1,3,3,Up,11,NA
4,20Te,1,3,4,Up,4,NA
4,20Te,1,3,5,Up,6,NA
4,20Te,1,4,1,Down,4,NA
4,20Te,1,4,2,Down,17,NA
4,20Te,1,4,3,Down,7,NA
4,20Te,1,4,4,Down,17,NA
4,20Te,1,4,5,Down,2,NA
4,20Te,1,4,1,Up,18,NA
4,20Te,1,4,2,Up,43,NA
4,20Te,1,4,3,Up,4,NA
4,20Te,1,4,4,Up,18,NA
4,20Te,1,4,5,Up,3,NA
4,20Te,1,5,1,Down,0,NA
4,20Te,1,5,2,Down,0,NA
4,20Te,1,5,3,Down,0,NA
4,20Te,1,5,4,Down,4,NA
4,20Te,1,5,5,Down,0,NA
4,20Te,1,5,1,Up,1,NA
4,20Te,1,5,2,Up,6,NA
4,20Te,1,5,3,Up,12,NA
4,20Te,1,5,4,Up,16,NA
4,20Te,1,5,5,Up,4,NA
5,20Te,1,2,1,Down,0,NA
5,20Te,1,2,2,Down,1,NA
5,20Te,1,2,3,Down,0,NA
5,20Te,1,2,1,Up,0,NA
5,20Te,1,2,2,Up,0,NA
5,20Te,1,2,3,Up,0,NA
5,20Te,1,3,1,Down,6,NA
5,20Te,1,3,2,Down,0,NA
5,20Te,1,3,3,Down,6,NA
5,20Te,1,3,4,Down,0,NA
5,20Te,1,3,5,Down,6,NA
5,20Te,1,3,1,Up,9,NA
5,20Te,1,3,2,Up,12,NA
5,20Te,1,3,3,Up,4,NA
5,20Te,1,3,4,Up,0,NA
5,20Te,1,3,5,Up,18,NA
5,20Te,1,4,1,Down,4,NA
5,20Te,1,4,2,Down,4,NA
5,20Te,1,4,3,Down,7,NA
5,20Te,1,4,4,Down,89,NA
5,20Te,1,4,5,Down,10,NA
5,20Te,1,4,1,Up,17,NA
5,20Te,1,4,2,Up,13,NA
5,20Te,1,4,3,Up,13,NA
5,20Te,1,4,4,Up,106,NA
5,20Te,1,4,5,Up,4,NA
5,20Te,1,5,1,Down,2,NA
5,20Te,1,5,2,Down,2,NA
5,20Te,1,5,3,Down,0,NA
5,20Te,1,5,4,Down,0,NA
5,20Te,1,5,5,Down,0,NA
5,20Te,1,5,1,Up,1,NA
5,20Te,1,5,2,Up,0,NA
5,20Te,1,5,3,Up,3,NA
5,20Te,1,5,4,Up,0,NA
5,20Te,1,5,5,Up,1,NA
6,20Te,2,2,1,Down,8,NA
6,20Te,2,2,2,Down,6,NA
6,20Te,2,2,3,Down,8,NA
6,20Te,2,2,1,Up,3,NA
6,20Te,2,2,2,Up,9,NA
6,20Te,2,2,3,Up,9,NA
6,20Te,2,3,1,Down,15,NA
6,20Te,2,3,2,Down,18,NA
6,20Te,2,3,3,Down,10,NA
6,20Te,2,3,4,Down,5,NA
6,20Te,2,3,5,Down,15,NA
6,20Te,2,3,1,Up,53,NA
6,20Te,2,3,2,Up,25,NA
6,20Te,2,3,3,Up,6,NA
6,20Te,2,3,4,Up,6,NA
6,20Te,2,3,5,Up,37,NA
6,20Te,2,4,1,Down,5,NA
6,20Te,2,4,2,Down,7,NA
6,20Te,2,4,3,Down,10,NA
6,20Te,2,4,4,Down,12,NA
6,20Te,2,4,5,Down,3,NA
6,20Te,2,4,1,Up,35,NA
6,20Te,2,4,2,Up,52,NA
6,20Te,2,4,3,Up,41,NA
6,20Te,2,4,4,Up,53,NA
6,20Te,2,4,5,Up,15,NA
6,20Te,2,5,1,Down,6,NA
6,20Te,2,5,2,Down,16,NA
6,20Te,2,5,3,Down,11,NA
6,20Te,2,5,4,Down,7,NA
6,20Te,2,5,5,Down,1,NA
6,20Te,2,5,1,Up,34,NA
6,20Te,2,5,2,Up,31,NA
6,20Te,2,5,3,Up,23,NA
6,20Te,2,5,4,Up,17,NA
6,20Te,2,5,5,Up,17,NA
7,20Te,2,2,1,Down,1,NA
7,20Te,2,2,2,Down,23,NA
7,20Te,2,2,3,Down,1,NA
7,20Te,2,2,1,Up,0,NA
7,20Te,2,2,2,Up,17,NA
7,20Te,2,2,3,Up,1,NA
7,20Te,2,3,1,Down,0,NA
7,20Te,2,3,2,Down,0,NA
7,20Te,2,3,3,Down,2,NA
7,20Te,2,3,4,Down,5,NA
7,20Te,2,3,5,Down,4,NA
7,20Te,2,3,1,Up,0,NA
7,20Te,2,3,2,Up,2,NA
7,20Te,2,3,3,Up,4,NA
7,20Te,2,3,4,Up,11,NA
7,20Te,2,3,5,Up,3,NA
7,20Te,2,4,1,Down,5,NA
7,20Te,2,4,2,Down,9,NA
7,20Te,2,4,3,Down,5,NA
7,20Te,2,4,4,Down,8,NA
7,20Te,2,4,5,Down,6,NA
7,20Te,2,4,1,Up,4,NA
7,20Te,2,4,2,Up,29,NA
7,20Te,2,4,3,Up,26,NA
7,20Te,2,4,4,Up,11,NA
7,20Te,2,4,5,Up,7,NA
7,20Te,2,5,1,Down,0,NA
7,20Te,2,5,2,Down,2,NA
7,20Te,2,5,3,Down,5,NA
7,20Te,2,5,4,Down,3,NA
7,20Te,2,5,5,Down,0,NA
7,20Te,2,5,1,Up,5,NA
7,20Te,2,5,2,Up,34,NA
7,20Te,2,5,3,Up,14,NA
7,20Te,2,5,4,Up,0,NA
7,20Te,2,5,5,Up,0,NA
8,20Te,2,2,1,Down,1,NA
8,20Te,2,2,2,Down,11,NA
8,20Te,2,2,3,Down,3,NA
8,20Te,2,2,1,Up,3,NA
8,20Te,2,2,2,Up,4,NA
8,20Te,2,2,3,Up,1,NA
8,20Te,2,3,1,Down,33,NA
8,20Te,2,3,2,Down,16,NA
8,20Te,2,3,3,Down,20,NA
8,20Te,2,3,4,Down,27,NA
8,20Te,2,3,5,Down,36,NA
8,20Te,2,3,1,Up,11,NA
8,20Te,2,3,2,Up,25,NA
8,20Te,2,3,3,Up,25,NA
8,20Te,2,3,4,Up,14,NA
8,20Te,2,3,5,Up,41,NA
8,20Te,2,4,1,Down,3,NA
8,20Te,2,4,2,Down,5,NA
8,20Te,2,4,3,Down,10,NA
8,20Te,2,4,4,Down,5,NA
8,20Te,2,4,5,Down,13,NA
8,20Te,2,4,1,Up,19,NA
8,20Te,2,4,2,Up,5,NA
8,20Te,2,4,3,Up,23,NA
8,20Te,2,4,4,Up,20,NA
8,20Te,2,4,5,Up,34,NA
8,20Te,2,5,1,Down,5,NA
8,20Te,2,5,2,Down,2,NA
8,20Te,2,5,3,Down,2,NA
8,20Te,2,5,4,Down,0,NA
8,20Te,2,5,5,Down,1,NA
8,20Te,2,5,1,Up,2,NA
8,20Te,2,5,2,Up,1,NA
8,20Te,2,5,3,Up,1,NA
8,20Te,2,5,4,Up,4,NA
8,20Te,2,5,5,Up,4,NA
9,20Te,2,2,1,Down,3,NA
9,20Te,2,2,2,Down,43,NA
9,20Te,2,2,3,Down,8,NA
9,20Te,2,2,1,Up,18,NA
9,20Te,2,2,2,Up,55,NA
9,20Te,2,2,3,Up,22,NA
9,20Te,2,3,1,Down,2,NA
9,20Te,2,3,2,Down,6,NA
9,20Te,2,3,3,Down,12,NA
9,20Te,2,3,4,Down,18,NA
9,20Te,2,3,5,Down,4,NA
9,20Te,2,3,1,Up,5,NA
9,20Te,2,3,2,Up,12,NA
9,20Te,2,3,3,Up,8,NA
9,20Te,2,3,4,Up,29,NA
9,20Te,2,3,5,Up,20,NA
9,20Te,2,4,1,Down,5,NA
9,20Te,2,4,2,Down,16,NA
9,20Te,2,4,3,Down,20,NA
9,20Te,2,4,4,Down,6,NA
9,20Te,2,4,5,Down,5,NA
9,20Te,2,4,1,Up,6,NA
9,20Te,2,4,2,Up,11,NA
9,20Te,2,4,3,Up,28,NA
9,20Te,2,4,4,Up,30,NA
9,20Te,2,4,5,Up,4,NA
9,20Te,2,5,1,Down,0,NA
9,20Te,2,5,2,Down,1,NA
9,20Te,2,5,3,Down,0,NA
9,20Te,2,5,4,Down,0,NA
9,20Te,2,5,5,Down,1,NA
9,20Te,2,5,1,Up,11,NA
9,20Te,2,5,2,Up,1,NA
9,20Te,2,5,3,Up,3,NA
9,20Te,2,5,4,Up,0,NA
9,20Te,2,5,5,Up,0,NA
10,20Te,2,2,1,Down,10,NA
10,20Te,2,2,2,Down,24,NA
10,20Te,2,2,3,Down,0,NA
10,20Te,2,2,1,Up,8,NA
10,20Te,2,2,2,Up,16,NA
10,20Te,2,2,3,Up,0,NA
10,20Te,2,3,1,Down,9,NA
10,20Te,2,3,2,Down,24,NA
10,20Te,2,3,3,Down,4,NA
10,20Te,2,3,4,Down,18,NA
10,20Te,2,3,5,Down,2,NA
10,20Te,2,3,1,Up,15,NA
10,20Te,2,3,2,Up,21,NA
10,20Te,2,3,3,Up,7,NA
10,20Te,2,3,4,Up,16,NA
10,20Te,2,3,5,Up,3,NA
10,20Te,2,4,1,Down,10,NA
10,20Te,2,4,2,Down,49,NA
10,20Te,2,4,3,Down,17,NA
10,20Te,2,4,4,Down,13,NA
10,20Te,2,4,5,Down,6,NA
10,20Te,2,4,1,Up,20,NA
10,20Te,2,4,2,Up,25,NA
10,20Te,2,4,3,Up,50,NA
10,20Te,2,4,4,Up,10,NA
10,20Te,2,4,5,Up,13,NA
10,20Te,2,5,1,Down,2,NA
10,20Te,2,5,2,Down,0,NA
10,20Te,2,5,3,Down,11,NA
10,20Te,2,5,4,Down,3,NA
10,20Te,2,5,5,Down,0,NA
10,20Te,2,5,1,Up,11,NA
10,20Te,2,5,2,Up,0,NA
10,20Te,2,5,3,Up,5,NA
10,20Te,2,5,4,Up,3,NA
10,20Te,2,5,5,Up,2,NA
1,20Tu,1,2,1,Down,NA,1
1,20Tu,1,2,2,Down,NA,8
1,20Tu,1,2,3,Down,NA,14
1,20Tu,1,2,1,Up,NA,1
1,20Tu,1,2,2,Up,NA,5
1,20Tu,1,2,3,Up,NA,15
1,20Tu,1,3,1,Down,NA,1
1,20Tu,1,3,2,Down,NA,0
1,20Tu,1,3,3,Down,NA,0
1,20Tu,1,3,4,Down,NA,0
1,20Tu,1,3,5,Down,NA,4
1,20Tu,1,3,1,Up,NA,5
1,20Tu,1,3,2,Up,NA,0
1,20Tu,1,3,3,Up,NA,0
1,20Tu,1,3,4,Up,NA,0
1,20Tu,1,3,5,Up,NA,14
1,20Tu,1,4,1,Down,NA,14
1,20Tu,1,4,2,Down,NA,0
1,20Tu,1,4,3,Down,NA,0
1,20Tu,1,4,4,Down,NA,0
1,20Tu,1,4,5,Down,NA,0
1,20Tu,1,4,1,Up,NA,1
1,20Tu,1,4,2,Up,NA,1
1,20Tu,1,4,3,Up,NA,0
1,20Tu,1,4,4,Up,NA,14
1,20Tu,1,4,5,Up,NA,0
1,20Tu,1,5,1,Down,NA,0
1,20Tu,1,5,2,Down,NA,2
1,20Tu,1,5,3,Down,NA,6
1,20Tu,1,5,4,Down,NA,0
1,20Tu,1,5,5,Down,NA,3
1,20Tu,1,5,1,Up,NA,5
1,20Tu,1,5,2,Up,NA,0
1,20Tu,1,5,3,Up,NA,17
1,20Tu,1,5,4,Up,NA,3
1,20Tu,1,5,5,Up,NA,11
2,20Tu,1,2,1,Down,NA,7
2,20Tu,1,2,2,Down,NA,1
2,20Tu,1,2,3,Down,NA,0
2,20Tu,1,2,1,Up,NA,1
2,20Tu,1,2,2,Up,NA,3
2,20Tu,1,2,3,Up,NA,0
2,20Tu,1,3,1,Down,NA,5
2,20Tu,1,3,2,Down,NA,0
2,20Tu,1,3,3,Down,NA,1
2,20Tu,1,3,4,Down,NA,0
2,20Tu,1,3,5,Down,NA,2
2,20Tu,1,3,1,Up,NA,20
2,20Tu,1,3,2,Up,NA,9
2,20Tu,1,3,3,Up,NA,1
2,20Tu,1,3,4,Up,NA,0
2,20Tu,1,3,5,Up,NA,12
2,20Tu,1,4,1,Down,NA,2
2,20Tu,1,4,2,Down,NA,3
2,20Tu,1,4,3,Down,NA,1
2,20Tu,1,4,4,Down,NA,0
2,20Tu,1,4,5,Down,NA,0
2,20Tu,1,4,1,Up,NA,1
2,20Tu,1,4,2,Up,NA,2
2,20Tu,1,4,3,Up,NA,0
2,20Tu,1,4,4,Up,NA,1
2,20Tu,1,4,5,Up,NA,0
2,20Tu,1,5,1,Down,NA,14
2,20Tu,1,5,2,Down,NA,0
2,20Tu,1,5,3,Down,NA,2
2,20Tu,1,5,4,Down,NA,2
2,20Tu,1,5,5,Down,NA,2
2,20Tu,1,5,1,Up,NA,5
2,20Tu,1,5,2,Up,NA,1
2,20Tu,1,5,3,Up,NA,1
2,20Tu,1,5,4,Up,NA,1
2,20Tu,1,5,5,Up,NA,1
3,20Tu,1,2,1,Down,NA,1
3,20Tu,1,2,2,Down,NA,2
3,20Tu,1,2,3,Down,NA,1
3,20Tu,1,2,1,Up,NA,2
3,20Tu,1,2,2,Up,NA,2
3,20Tu,1,2,3,Up,NA,0
3,20Tu,1,3,1,Down,NA,0
3,20Tu,1,3,2,Down,NA,0
3,20Tu,1,3,3,Down,NA,0
3,20Tu,1,3,4,Down,NA,0
3,20Tu,1,3,5,Down,NA,0
3,20Tu,1,3,1,Up,NA,0
3,20Tu,1,3,2,Up,NA,0
3,20Tu,1,3,3,Up,NA,0
3,20Tu,1,3,4,Up,NA,0
3,20Tu,1,3,5,Up,NA,0
3,20Tu,1,4,1,Down,NA,0
3,20Tu,1,4,2,Down,NA,1
3,20Tu,1,4,3,Down,NA,18
3,20Tu,1,4,4,Down,NA,0
3,20Tu,1,4,1,Up,NA,0
3,20Tu,1,4,2,Up,NA,0
3,20Tu,1,4,3,Up,NA,0
3,20Tu,1,4,4,Up,NA,1
3,20Tu,1,5,1,Down,NA,1
3,20Tu,1,5,2,Down,NA,0
3,20Tu,1,5,3,Down,NA,0
3,20Tu,1,5,4,Down,NA,0
